,split,domain_remapped,domain,category,y,path
2277,train,2,cartoon,dog,0,cartoon/dog/pic_265.jpg
2278,train,2,cartoon,dog,0,cartoon/dog/pic_266.jpg
2279,id_test,2,cartoon,dog,0,cartoon/dog/pic_267.jpg
2280,train,2,cartoon,dog,0,cartoon/dog/pic_268.jpg
2281,id_test,2,cartoon,dog,0,cartoon/dog/pic_269.jpg
2282,train,2,cartoon,dog,0,cartoon/dog/pic_272.jpg
2283,train,2,cartoon,dog,0,cartoon/dog/pic_273.jpg
2284,train,2,cartoon,dog,0,cartoon/dog/pic_274.jpg
2285,train,2,cartoon,dog,0,cartoon/dog/pic_275.jpg
2286,id_val,2,cartoon,dog,0,cartoon/dog/pic_276.jpg
2287,id_test,2,cartoon,dog,0,cartoon/dog/pic_277.jpg
2288,train,2,cartoon,dog,0,cartoon/dog/pic_278.jpg
2289,train,2,cartoon,dog,0,cartoon/dog/pic_279.jpg
2290,train,2,cartoon,dog,0,cartoon/dog/pic_280.jpg
2291,train,2,cartoon,dog,0,cartoon/dog/pic_281.jpg
2292,train,2,cartoon,dog,0,cartoon/dog/pic_282.jpg
2293,train,2,cartoon,dog,0,cartoon/dog/pic_284.jpg
2294,train,2,cartoon,dog,0,cartoon/dog/pic_285.jpg
2295,train,2,cartoon,dog,0,cartoon/dog/pic_286.jpg
2296,train,2,cartoon,dog,0,cartoon/dog/pic_287.jpg
2297,id_test,2,cartoon,dog,0,cartoon/dog/pic_288.jpg
2298,train,2,cartoon,dog,0,cartoon/dog/pic_289.jpg
2299,train,2,cartoon,dog,0,cartoon/dog/pic_290.jpg
2300,id_val,2,cartoon,dog,0,cartoon/dog/pic_291.jpg
2301,train,2,cartoon,dog,0,cartoon/dog/pic_292.jpg
2302,train,2,cartoon,dog,0,cartoon/dog/pic_293.jpg
2303,train,2,cartoon,dog,0,cartoon/dog/pic_294.jpg
2304,train,2,cartoon,dog,0,cartoon/dog/pic_295.jpg
2305,train,2,cartoon,dog,0,cartoon/dog/pic_296.jpg
2306,train,2,cartoon,dog,0,cartoon/dog/pic_298.jpg
2307,train,2,cartoon,dog,0,cartoon/dog/pic_299.jpg
2308,train,2,cartoon,dog,0,cartoon/dog/pic_300.jpg
2309,train,2,cartoon,dog,0,cartoon/dog/pic_302.jpg
2310,id_test,2,cartoon,dog,0,cartoon/dog/pic_303.jpg
2311,train,2,cartoon,dog,0,cartoon/dog/pic_304.jpg
2312,train,2,cartoon,dog,0,cartoon/dog/pic_305.jpg
2313,train,2,cartoon,dog,0,cartoon/dog/pic_306.jpg
2314,train,2,cartoon,dog,0,cartoon/dog/pic_308.jpg
2315,train,2,cartoon,dog,0,cartoon/dog/pic_309.jpg
2316,id_test,2,cartoon,dog,0,cartoon/dog/pic_310.jpg
2317,train,2,cartoon,dog,0,cartoon/dog/pic_312.jpg
2318,train,2,cartoon,dog,0,cartoon/dog/pic_313.jpg
2319,id_val,2,cartoon,dog,0,cartoon/dog/pic_314.jpg
2320,train,2,cartoon,dog,0,cartoon/dog/pic_315.jpg
2321,train,2,cartoon,dog,0,cartoon/dog/pic_316.jpg
2322,train,2,cartoon,dog,0,cartoon/dog/pic_317.jpg
2323,train,2,cartoon,dog,0,cartoon/dog/pic_318.jpg
2324,train,2,cartoon,dog,0,cartoon/dog/pic_319.jpg
2325,train,2,cartoon,dog,0,cartoon/dog/pic_320.jpg
2326,train,2,cartoon,dog,0,cartoon/dog/pic_321.jpg
2327,train,2,cartoon,dog,0,cartoon/dog/pic_322.jpg
2328,id_val,2,cartoon,dog,0,cartoon/dog/pic_323.jpg
2329,train,2,cartoon,dog,0,cartoon/dog/pic_324.jpg
2330,train,2,cartoon,dog,0,cartoon/dog/pic_325.jpg
2331,train,2,cartoon,dog,0,cartoon/dog/pic_326.jpg
2332,train,2,cartoon,dog,0,cartoon/dog/pic_327.jpg
2333,train,2,cartoon,dog,0,cartoon/dog/pic_328.jpg
2334,train,2,cartoon,dog,0,cartoon/dog/pic_329.jpg
2335,train,2,cartoon,dog,0,cartoon/dog/pic_330.jpg
2336,train,2,cartoon,dog,0,cartoon/dog/pic_331.jpg
2337,train,2,cartoon,dog,0,cartoon/dog/pic_332.jpg
2338,train,2,cartoon,dog,0,cartoon/dog/pic_333.jpg
2339,train,2,cartoon,dog,0,cartoon/dog/pic_334.jpg
2340,train,2,cartoon,dog,0,cartoon/dog/pic_335.jpg
2341,train,2,cartoon,dog,0,cartoon/dog/pic_337.jpg
2342,id_test,2,cartoon,dog,0,cartoon/dog/pic_338.jpg
2343,train,2,cartoon,dog,0,cartoon/dog/pic_339.jpg
2344,train,2,cartoon,dog,0,cartoon/dog/pic_340.jpg
2345,train,2,cartoon,dog,0,cartoon/dog/pic_341.jpg
2346,train,2,cartoon,dog,0,cartoon/dog/pic_343.jpg
2347,train,2,cartoon,dog,0,cartoon/dog/pic_344.jpg
2348,id_test,2,cartoon,dog,0,cartoon/dog/pic_345.jpg
2349,train,2,cartoon,dog,0,cartoon/dog/pic_346.jpg
2350,id_val,2,cartoon,dog,0,cartoon/dog/pic_347.jpg
2351,train,2,cartoon,dog,0,cartoon/dog/pic_348.jpg
2352,train,2,cartoon,dog,0,cartoon/dog/pic_349.jpg
2353,train,2,cartoon,dog,0,cartoon/dog/pic_350.jpg
2354,train,2,cartoon,dog,0,cartoon/dog/pic_351.jpg
2355,train,2,cartoon,dog,0,cartoon/dog/pic_352.jpg
2356,train,2,cartoon,dog,0,cartoon/dog/pic_353.jpg
2357,train,2,cartoon,dog,0,cartoon/dog/pic_354.jpg
2358,train,2,cartoon,dog,0,cartoon/dog/pic_356.jpg
2359,train,2,cartoon,dog,0,cartoon/dog/pic_357.jpg
2360,train,2,cartoon,dog,0,cartoon/dog/pic_358.jpg
2361,train,2,cartoon,dog,0,cartoon/dog/pic_360.jpg
2362,train,2,cartoon,dog,0,cartoon/dog/pic_361.jpg
2363,train,2,cartoon,dog,0,cartoon/dog/pic_363.jpg
2364,train,2,cartoon,dog,0,cartoon/dog/pic_364.jpg
2365,train,2,cartoon,dog,0,cartoon/dog/pic_365.jpg
2366,train,2,cartoon,dog,0,cartoon/dog/pic_366.jpg
2367,train,2,cartoon,dog,0,cartoon/dog/pic_367.jpg
2368,id_val,2,cartoon,dog,0,cartoon/dog/pic_368.jpg
2369,id_test,2,cartoon,dog,0,cartoon/dog/pic_369.jpg
2370,train,2,cartoon,dog,0,cartoon/dog/pic_371.jpg
2371,id_test,2,cartoon,dog,0,cartoon/dog/pic_372.jpg
2372,train,2,cartoon,dog,0,cartoon/dog/pic_373.jpg
2373,train,2,cartoon,dog,0,cartoon/dog/pic_374.jpg
2374,train,2,cartoon,dog,0,cartoon/dog/pic_376.jpg
2375,train,2,cartoon,dog,0,cartoon/dog/pic_379.jpg
2376,train,2,cartoon,dog,0,cartoon/dog/pic_380.jpg
2377,train,2,cartoon,dog,0,cartoon/dog/pic_381.jpg
2378,train,2,cartoon,dog,0,cartoon/dog/pic_382.jpg
2379,train,2,cartoon,dog,0,cartoon/dog/pic_383.jpg
2380,train,2,cartoon,dog,0,cartoon/dog/pic_384.jpg
2381,id_test,2,cartoon,dog,0,cartoon/dog/pic_385.jpg
2382,train,2,cartoon,dog,0,cartoon/dog/pic_386.jpg
2383,id_test,2,cartoon,dog,0,cartoon/dog/pic_387.jpg
2384,train,2,cartoon,dog,0,cartoon/dog/pic_389.jpg
2385,train,2,cartoon,dog,0,cartoon/dog/pic_390.jpg
2386,train,2,cartoon,dog,0,cartoon/dog/pic_391.jpg
2387,train,2,cartoon,dog,0,cartoon/dog/pic_392.jpg
2388,train,2,cartoon,dog,0,cartoon/dog/pic_393.jpg
2389,train,2,cartoon,dog,0,cartoon/dog/pic_394.jpg
2390,train,2,cartoon,dog,0,cartoon/dog/pic_395.jpg
2391,train,2,cartoon,dog,0,cartoon/dog/pic_396.jpg
2392,train,2,cartoon,dog,0,cartoon/dog/pic_397.jpg
2393,train,2,cartoon,dog,0,cartoon/dog/pic_398.jpg
2394,train,2,cartoon,dog,0,cartoon/dog/pic_399.jpg
2395,train,2,cartoon,dog,0,cartoon/dog/pic_400.jpg
2396,train,2,cartoon,dog,0,cartoon/dog/pic_401.jpg
2397,train,2,cartoon,dog,0,cartoon/dog/pic_403.jpg
2398,train,2,cartoon,dog,0,cartoon/dog/pic_405.jpg
2399,train,2,cartoon,dog,0,cartoon/dog/pic_411.jpg
2400,train,2,cartoon,dog,0,cartoon/dog/pic_412.jpg
2401,train,2,cartoon,dog,0,cartoon/dog/pic_413.jpg
2402,train,2,cartoon,dog,0,cartoon/dog/pic_414.jpg
2403,train,2,cartoon,dog,0,cartoon/dog/pic_415.jpg
2404,train,2,cartoon,dog,0,cartoon/dog/pic_416.jpg
2405,train,2,cartoon,dog,0,cartoon/dog/pic_417.jpg
2406,train,2,cartoon,dog,0,cartoon/dog/pic_418.jpg
2407,train,2,cartoon,dog,0,cartoon/dog/pic_419.jpg
2408,train,2,cartoon,dog,0,cartoon/dog/pic_420.jpg
2409,train,2,cartoon,dog,0,cartoon/dog/pic_421.jpg
2410,train,2,cartoon,dog,0,cartoon/dog/pic_422.jpg
2411,id_val,2,cartoon,dog,0,cartoon/dog/pic_423.jpg
2412,train,2,cartoon,dog,0,cartoon/dog/pic_424.jpg
2413,train,2,cartoon,dog,0,cartoon/dog/pic_425.jpg
2414,train,2,cartoon,dog,0,cartoon/dog/pic_426.jpg
2415,train,2,cartoon,dog,0,cartoon/dog/pic_427.jpg
2416,train,2,cartoon,dog,0,cartoon/dog/pic_428.jpg
2417,train,2,cartoon,dog,0,cartoon/dog/pic_429.jpg
2418,train,2,cartoon,dog,0,cartoon/dog/pic_430.jpg
2419,train,2,cartoon,dog,0,cartoon/dog/pic_431.jpg
2420,train,2,cartoon,dog,0,cartoon/dog/pic_432.jpg
2421,train,2,cartoon,dog,0,cartoon/dog/pic_433.jpg
2422,train,2,cartoon,dog,0,cartoon/dog/pic_434.jpg
2423,train,2,cartoon,dog,0,cartoon/dog/pic_435.jpg
2424,train,2,cartoon,dog,0,cartoon/dog/pic_437.jpg
2425,train,2,cartoon,dog,0,cartoon/dog/pic_438.jpg
2426,train,2,cartoon,dog,0,cartoon/dog/pic_439.jpg
2427,id_val,2,cartoon,dog,0,cartoon/dog/pic_440.jpg
2428,train,2,cartoon,dog,0,cartoon/dog/pic_441.jpg
2429,train,2,cartoon,dog,0,cartoon/dog/pic_442.jpg
2430,train,2,cartoon,dog,0,cartoon/dog/pic_443.jpg
2431,train,2,cartoon,dog,0,cartoon/dog/pic_444.jpg
2432,train,2,cartoon,dog,0,cartoon/dog/pic_445.jpg
2433,train,2,cartoon,dog,0,cartoon/dog/pic_446.jpg
2434,train,2,cartoon,dog,0,cartoon/dog/pic_447.jpg
2435,train,2,cartoon,dog,0,cartoon/dog/pic_449.jpg
2436,train,2,cartoon,dog,0,cartoon/dog/pic_450.jpg
2437,train,2,cartoon,elephant,1,cartoon/elephant/pic_001.jpg
2438,train,2,cartoon,elephant,1,cartoon/elephant/pic_002.jpg
2439,train,2,cartoon,elephant,1,cartoon/elephant/pic_003.jpg
2440,train,2,cartoon,elephant,1,cartoon/elephant/pic_004.jpg
2441,train,2,cartoon,elephant,1,cartoon/elephant/pic_005.jpg
2442,train,2,cartoon,elephant,1,cartoon/elephant/pic_007.jpg
2443,train,2,cartoon,elephant,1,cartoon/elephant/pic_008.jpg
2444,train,2,cartoon,elephant,1,cartoon/elephant/pic_009.jpg
2445,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_010.jpg
2446,train,2,cartoon,elephant,1,cartoon/elephant/pic_011.jpg
2447,train,2,cartoon,elephant,1,cartoon/elephant/pic_012.jpg
2448,train,2,cartoon,elephant,1,cartoon/elephant/pic_013.jpg
2449,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_014.jpg
2450,train,2,cartoon,elephant,1,cartoon/elephant/pic_015.jpg
2451,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_016.jpg
2452,train,2,cartoon,elephant,1,cartoon/elephant/pic_017.jpg
2453,train,2,cartoon,elephant,1,cartoon/elephant/pic_019.jpg
2454,train,2,cartoon,elephant,1,cartoon/elephant/pic_020.jpg
2455,train,2,cartoon,elephant,1,cartoon/elephant/pic_021.jpg
2456,train,2,cartoon,elephant,1,cartoon/elephant/pic_022.jpg
2457,train,2,cartoon,elephant,1,cartoon/elephant/pic_023.jpg
2458,train,2,cartoon,elephant,1,cartoon/elephant/pic_024.jpg
2459,train,2,cartoon,elephant,1,cartoon/elephant/pic_025.jpg
2460,train,2,cartoon,elephant,1,cartoon/elephant/pic_026.jpg
2461,train,2,cartoon,elephant,1,cartoon/elephant/pic_027.jpg
2462,train,2,cartoon,elephant,1,cartoon/elephant/pic_028.jpg
2463,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_029.jpg
2464,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_030.jpg
2465,train,2,cartoon,elephant,1,cartoon/elephant/pic_032.jpg
2466,train,2,cartoon,elephant,1,cartoon/elephant/pic_033.jpg
2467,train,2,cartoon,elephant,1,cartoon/elephant/pic_034.jpg
2468,train,2,cartoon,elephant,1,cartoon/elephant/pic_035.jpg
2469,train,2,cartoon,elephant,1,cartoon/elephant/pic_036.jpg
2470,train,2,cartoon,elephant,1,cartoon/elephant/pic_037.jpg
2471,train,2,cartoon,elephant,1,cartoon/elephant/pic_038.jpg
2472,train,2,cartoon,elephant,1,cartoon/elephant/pic_039.jpg
2473,train,2,cartoon,elephant,1,cartoon/elephant/pic_040.jpg
2474,train,2,cartoon,elephant,1,cartoon/elephant/pic_041.jpg
2475,train,2,cartoon,elephant,1,cartoon/elephant/pic_042.jpg
2476,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_043.jpg
2477,train,2,cartoon,elephant,1,cartoon/elephant/pic_044.jpg
2478,train,2,cartoon,elephant,1,cartoon/elephant/pic_045.jpg
2479,train,2,cartoon,elephant,1,cartoon/elephant/pic_046.jpg
2480,train,2,cartoon,elephant,1,cartoon/elephant/pic_047.jpg
2481,train,2,cartoon,elephant,1,cartoon/elephant/pic_048.jpg
2482,train,2,cartoon,elephant,1,cartoon/elephant/pic_049.jpg
2483,train,2,cartoon,elephant,1,cartoon/elephant/pic_050.jpg
2484,train,2,cartoon,elephant,1,cartoon/elephant/pic_051.jpg
2485,train,2,cartoon,elephant,1,cartoon/elephant/pic_052.jpg
2486,train,2,cartoon,elephant,1,cartoon/elephant/pic_053.jpg
2487,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_054.jpg
2488,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_055.jpg
2489,train,2,cartoon,elephant,1,cartoon/elephant/pic_056.jpg
2490,train,2,cartoon,elephant,1,cartoon/elephant/pic_057.jpg
2491,train,2,cartoon,elephant,1,cartoon/elephant/pic_058.jpg
2492,train,2,cartoon,elephant,1,cartoon/elephant/pic_059.jpg
2493,train,2,cartoon,elephant,1,cartoon/elephant/pic_060.jpg
2494,train,2,cartoon,elephant,1,cartoon/elephant/pic_061.jpg
2495,train,2,cartoon,elephant,1,cartoon/elephant/pic_062.jpg
2496,train,2,cartoon,elephant,1,cartoon/elephant/pic_063.jpg
2497,train,2,cartoon,elephant,1,cartoon/elephant/pic_064.jpg
2498,train,2,cartoon,elephant,1,cartoon/elephant/pic_065.jpg
2499,train,2,cartoon,elephant,1,cartoon/elephant/pic_066.jpg
2500,train,2,cartoon,elephant,1,cartoon/elephant/pic_067.jpg
2501,train,2,cartoon,elephant,1,cartoon/elephant/pic_068.jpg
2502,train,2,cartoon,elephant,1,cartoon/elephant/pic_069.jpg
2503,train,2,cartoon,elephant,1,cartoon/elephant/pic_070.jpg
2504,train,2,cartoon,elephant,1,cartoon/elephant/pic_071.jpg
2505,train,2,cartoon,elephant,1,cartoon/elephant/pic_072.jpg
2506,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_073.jpg
2507,train,2,cartoon,elephant,1,cartoon/elephant/pic_074.jpg
2508,train,2,cartoon,elephant,1,cartoon/elephant/pic_075.jpg
2509,train,2,cartoon,elephant,1,cartoon/elephant/pic_076.jpg
2510,train,2,cartoon,elephant,1,cartoon/elephant/pic_077.jpg
2511,train,2,cartoon,elephant,1,cartoon/elephant/pic_078.jpg
2512,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_079.jpg
2513,train,2,cartoon,elephant,1,cartoon/elephant/pic_080.jpg
2514,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_081.jpg
2515,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_082.jpg
2516,train,2,cartoon,elephant,1,cartoon/elephant/pic_083.jpg
2517,train,2,cartoon,elephant,1,cartoon/elephant/pic_084.jpg
2518,train,2,cartoon,elephant,1,cartoon/elephant/pic_085.jpg
2519,train,2,cartoon,elephant,1,cartoon/elephant/pic_086.jpg
2520,train,2,cartoon,elephant,1,cartoon/elephant/pic_087.jpg
2521,train,2,cartoon,elephant,1,cartoon/elephant/pic_088.jpg
2522,train,2,cartoon,elephant,1,cartoon/elephant/pic_089.jpg
2523,train,2,cartoon,elephant,1,cartoon/elephant/pic_090.jpg
2524,train,2,cartoon,elephant,1,cartoon/elephant/pic_091.jpg
2525,train,2,cartoon,elephant,1,cartoon/elephant/pic_092.jpg
2526,train,2,cartoon,elephant,1,cartoon/elephant/pic_093.jpg
2527,train,2,cartoon,elephant,1,cartoon/elephant/pic_094.jpg
2528,train,2,cartoon,elephant,1,cartoon/elephant/pic_095.jpg
2529,train,2,cartoon,elephant,1,cartoon/elephant/pic_096.jpg
2530,train,2,cartoon,elephant,1,cartoon/elephant/pic_097.jpg
2531,train,2,cartoon,elephant,1,cartoon/elephant/pic_098.jpg
2532,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_099.jpg
2533,train,2,cartoon,elephant,1,cartoon/elephant/pic_100.jpg
2534,train,2,cartoon,elephant,1,cartoon/elephant/pic_101.jpg
2535,train,2,cartoon,elephant,1,cartoon/elephant/pic_102.jpg
2536,train,2,cartoon,elephant,1,cartoon/elephant/pic_103.jpg
2537,train,2,cartoon,elephant,1,cartoon/elephant/pic_104.jpg
2538,train,2,cartoon,elephant,1,cartoon/elephant/pic_105.jpg
2539,train,2,cartoon,elephant,1,cartoon/elephant/pic_106.jpg
2540,train,2,cartoon,elephant,1,cartoon/elephant/pic_107.jpg
2541,train,2,cartoon,elephant,1,cartoon/elephant/pic_108.jpg
2542,train,2,cartoon,elephant,1,cartoon/elephant/pic_109.jpg
2543,train,2,cartoon,elephant,1,cartoon/elephant/pic_110.jpg
2544,train,2,cartoon,elephant,1,cartoon/elephant/pic_111.jpg
2545,train,2,cartoon,elephant,1,cartoon/elephant/pic_112.jpg
2546,train,2,cartoon,elephant,1,cartoon/elephant/pic_113.jpg
2547,train,2,cartoon,elephant,1,cartoon/elephant/pic_114.jpg
2548,train,2,cartoon,elephant,1,cartoon/elephant/pic_115.jpg
2549,train,2,cartoon,elephant,1,cartoon/elephant/pic_116.jpg
2550,train,2,cartoon,elephant,1,cartoon/elephant/pic_117.jpg
2551,train,2,cartoon,elephant,1,cartoon/elephant/pic_118.jpg
2552,train,2,cartoon,elephant,1,cartoon/elephant/pic_119.jpg
2553,train,2,cartoon,elephant,1,cartoon/elephant/pic_120.jpg
2554,train,2,cartoon,elephant,1,cartoon/elephant/pic_121.jpg
2555,train,2,cartoon,elephant,1,cartoon/elephant/pic_122.jpg
2556,train,2,cartoon,elephant,1,cartoon/elephant/pic_124.jpg
2557,train,2,cartoon,elephant,1,cartoon/elephant/pic_125.jpg
2558,train,2,cartoon,elephant,1,cartoon/elephant/pic_126.jpg
2559,train,2,cartoon,elephant,1,cartoon/elephant/pic_127.jpg
2560,train,2,cartoon,elephant,1,cartoon/elephant/pic_128.jpg
2561,train,2,cartoon,elephant,1,cartoon/elephant/pic_129.jpg
2562,train,2,cartoon,elephant,1,cartoon/elephant/pic_130.jpg
2563,train,2,cartoon,elephant,1,cartoon/elephant/pic_131.jpg
2564,train,2,cartoon,elephant,1,cartoon/elephant/pic_132.jpg
2565,train,2,cartoon,elephant,1,cartoon/elephant/pic_133.jpg
2566,train,2,cartoon,elephant,1,cartoon/elephant/pic_135.jpg
2567,train,2,cartoon,elephant,1,cartoon/elephant/pic_136.jpg
2568,train,2,cartoon,elephant,1,cartoon/elephant/pic_137.jpg
2569,train,2,cartoon,elephant,1,cartoon/elephant/pic_138.jpg
2570,train,2,cartoon,elephant,1,cartoon/elephant/pic_139.jpg
2571,train,2,cartoon,elephant,1,cartoon/elephant/pic_140.jpg
2572,train,2,cartoon,elephant,1,cartoon/elephant/pic_141.jpg
2573,train,2,cartoon,elephant,1,cartoon/elephant/pic_142.jpg
2574,train,2,cartoon,elephant,1,cartoon/elephant/pic_143.jpg
2575,train,2,cartoon,elephant,1,cartoon/elephant/pic_144.jpg
2576,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_145.jpg
2577,train,2,cartoon,elephant,1,cartoon/elephant/pic_146.jpg
2578,train,2,cartoon,elephant,1,cartoon/elephant/pic_147.jpg
2579,train,2,cartoon,elephant,1,cartoon/elephant/pic_148.jpg
2580,train,2,cartoon,elephant,1,cartoon/elephant/pic_149.jpg
2581,train,2,cartoon,elephant,1,cartoon/elephant/pic_150.jpg
2582,train,2,cartoon,elephant,1,cartoon/elephant/pic_151.jpg
2583,train,2,cartoon,elephant,1,cartoon/elephant/pic_152.jpg
2584,train,2,cartoon,elephant,1,cartoon/elephant/pic_153.jpg
2585,train,2,cartoon,elephant,1,cartoon/elephant/pic_154.jpg
2586,train,2,cartoon,elephant,1,cartoon/elephant/pic_155.jpg
2587,train,2,cartoon,elephant,1,cartoon/elephant/pic_156.jpg
2588,train,2,cartoon,elephant,1,cartoon/elephant/pic_157.jpg
2589,train,2,cartoon,elephant,1,cartoon/elephant/pic_159.jpg
2590,train,2,cartoon,elephant,1,cartoon/elephant/pic_160.jpg
2591,train,2,cartoon,elephant,1,cartoon/elephant/pic_162.jpg
2592,train,2,cartoon,elephant,1,cartoon/elephant/pic_164.jpg
2593,train,2,cartoon,elephant,1,cartoon/elephant/pic_165.jpg
2594,train,2,cartoon,elephant,1,cartoon/elephant/pic_166.jpg
2595,train,2,cartoon,elephant,1,cartoon/elephant/pic_167.jpg
2596,train,2,cartoon,elephant,1,cartoon/elephant/pic_168.jpg
2597,train,2,cartoon,elephant,1,cartoon/elephant/pic_169.jpg
2598,train,2,cartoon,elephant,1,cartoon/elephant/pic_170.jpg
2599,train,2,cartoon,elephant,1,cartoon/elephant/pic_171.jpg
2600,train,2,cartoon,elephant,1,cartoon/elephant/pic_172.jpg
2601,train,2,cartoon,elephant,1,cartoon/elephant/pic_173.jpg
2602,train,2,cartoon,elephant,1,cartoon/elephant/pic_174.jpg
2603,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_175.jpg
2604,train,2,cartoon,elephant,1,cartoon/elephant/pic_176.jpg
2605,train,2,cartoon,elephant,1,cartoon/elephant/pic_177.jpg
2606,train,2,cartoon,elephant,1,cartoon/elephant/pic_178.jpg
2607,train,2,cartoon,elephant,1,cartoon/elephant/pic_179.jpg
2608,train,2,cartoon,elephant,1,cartoon/elephant/pic_180.jpg
2609,train,2,cartoon,elephant,1,cartoon/elephant/pic_181.jpg
2610,train,2,cartoon,elephant,1,cartoon/elephant/pic_182.jpg
2611,train,2,cartoon,elephant,1,cartoon/elephant/pic_183.jpg
2612,train,2,cartoon,elephant,1,cartoon/elephant/pic_184.jpg
2613,train,2,cartoon,elephant,1,cartoon/elephant/pic_185.jpg
2614,train,2,cartoon,elephant,1,cartoon/elephant/pic_186.jpg
2615,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_187.jpg
2616,train,2,cartoon,elephant,1,cartoon/elephant/pic_188.jpg
2617,train,2,cartoon,elephant,1,cartoon/elephant/pic_189.jpg
2618,train,2,cartoon,elephant,1,cartoon/elephant/pic_190.jpg
2619,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_191.jpg
2620,train,2,cartoon,elephant,1,cartoon/elephant/pic_192.jpg
2621,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_194.jpg
2622,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_195.jpg
2623,train,2,cartoon,elephant,1,cartoon/elephant/pic_196.jpg
2624,train,2,cartoon,elephant,1,cartoon/elephant/pic_197.jpg
2625,train,2,cartoon,elephant,1,cartoon/elephant/pic_198.jpg
2626,train,2,cartoon,elephant,1,cartoon/elephant/pic_199.jpg
2627,train,2,cartoon,elephant,1,cartoon/elephant/pic_200.jpg
2628,train,2,cartoon,elephant,1,cartoon/elephant/pic_201.jpg
2629,train,2,cartoon,elephant,1,cartoon/elephant/pic_202.jpg
2630,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_203.jpg
2631,train,2,cartoon,elephant,1,cartoon/elephant/pic_204.jpg
2632,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_205.jpg
2633,train,2,cartoon,elephant,1,cartoon/elephant/pic_206.jpg
2634,train,2,cartoon,elephant,1,cartoon/elephant/pic_207.jpg
2635,train,2,cartoon,elephant,1,cartoon/elephant/pic_208.jpg
2636,train,2,cartoon,elephant,1,cartoon/elephant/pic_209.jpg
2637,train,2,cartoon,elephant,1,cartoon/elephant/pic_210.jpg
2638,train,2,cartoon,elephant,1,cartoon/elephant/pic_211.jpg
2639,train,2,cartoon,elephant,1,cartoon/elephant/pic_212.jpg
2640,train,2,cartoon,elephant,1,cartoon/elephant/pic_213.jpg
2641,train,2,cartoon,elephant,1,cartoon/elephant/pic_214.jpg
2642,train,2,cartoon,elephant,1,cartoon/elephant/pic_215.jpg
2643,train,2,cartoon,elephant,1,cartoon/elephant/pic_216.jpg
2644,train,2,cartoon,elephant,1,cartoon/elephant/pic_217.jpg
2645,train,2,cartoon,elephant,1,cartoon/elephant/pic_218.jpg
2646,train,2,cartoon,elephant,1,cartoon/elephant/pic_219.jpg
2647,train,2,cartoon,elephant,1,cartoon/elephant/pic_220.jpg
2648,train,2,cartoon,elephant,1,cartoon/elephant/pic_221.jpg
2649,train,2,cartoon,elephant,1,cartoon/elephant/pic_222.jpg
2650,train,2,cartoon,elephant,1,cartoon/elephant/pic_223.jpg
2651,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_224.jpg
2652,train,2,cartoon,elephant,1,cartoon/elephant/pic_225.jpg
2653,train,2,cartoon,elephant,1,cartoon/elephant/pic_226.jpg
2654,train,2,cartoon,elephant,1,cartoon/elephant/pic_227.jpg
2655,train,2,cartoon,elephant,1,cartoon/elephant/pic_228.jpg
2656,train,2,cartoon,elephant,1,cartoon/elephant/pic_229.jpg
2657,train,2,cartoon,elephant,1,cartoon/elephant/pic_230.jpg
2658,train,2,cartoon,elephant,1,cartoon/elephant/pic_231.jpg
2659,id_val,2,cartoon,elephant,1,cartoon/elephant/pic_232.jpg
2660,train,2,cartoon,elephant,1,cartoon/elephant/pic_233.jpg
2661,train,2,cartoon,elephant,1,cartoon/elephant/pic_235.jpg
2662,train,2,cartoon,elephant,1,cartoon/elephant/pic_236.jpg
2663,id_test,2,cartoon,elephant,1,cartoon/elephant/pic_237.jpg
2664,train,2,cartoon,elephant,1,cartoon/elephant/pic_238.jpg
2665,train,2,cartoon,elephant,1,cartoon/elephant/pic_239.jpg
2666,train,2,cartoon,elephant,1,cartoon/elephant/pic_240.jpg
2667,train,2,cartoon,elephant,1,cartoon/elephant/pic_242.jpg
2668,train,2,cartoon,elephant,1,cartoon/elephant/pic_243.jpg
2669,train,2,cartoon,elephant,1,cartoon/elephant/pic_244.jpg
2670,train,2,cartoon,elephant,1,cartoon/elephant/pic_245.jpg
