,split,domain_remapped,domain,category,y,path
1001,train,1,art_painting,guitar,3,art_painting/guitar/pic_090.jpg
1002,train,1,art_painting,guitar,3,art_painting/guitar/pic_091.jpg
1003,train,1,art_painting,guitar,3,art_painting/guitar/pic_092.jpg
1004,train,1,art_painting,guitar,3,art_painting/guitar/pic_093.jpg
1005,train,1,art_painting,guitar,3,art_painting/guitar/pic_094.jpg
1006,train,1,art_painting,guitar,3,art_painting/guitar/pic_095.jpg
1007,id_test,1,art_painting,guitar,3,art_painting/guitar/pic_097.jpg
1008,train,1,art_painting,guitar,3,art_painting/guitar/pic_098.jpg
1009,train,1,art_painting,guitar,3,art_painting/guitar/pic_099.jpg
1010,train,1,art_painting,guitar,3,art_painting/guitar/pic_100.jpg
1011,train,1,art_painting,guitar,3,art_painting/guitar/pic_101.jpg
1012,train,1,art_painting,guitar,3,art_painting/guitar/pic_102.jpg
1013,id_test,1,art_painting,guitar,3,art_painting/guitar/pic_103.jpg
1014,train,1,art_painting,guitar,3,art_painting/guitar/pic_104.jpg
1015,train,1,art_painting,guitar,3,art_painting/guitar/pic_105.jpg
1016,train,1,art_painting,guitar,3,art_painting/guitar/pic_106.jpg
1017,train,1,art_painting,guitar,3,art_painting/guitar/pic_107.jpg
1018,train,1,art_painting,guitar,3,art_painting/guitar/pic_108.jpg
1019,train,1,art_painting,guitar,3,art_painting/guitar/pic_109.jpg
1020,train,1,art_painting,guitar,3,art_painting/guitar/pic_110.jpg
1021,train,1,art_painting,guitar,3,art_painting/guitar/pic_111.jpg
1022,train,1,art_painting,guitar,3,art_painting/guitar/pic_112.jpg
1023,train,1,art_painting,guitar,3,art_painting/guitar/pic_113.jpg
1024,train,1,art_painting,guitar,3,art_painting/guitar/pic_114.jpg
1025,train,1,art_painting,guitar,3,art_painting/guitar/pic_115.jpg
1026,train,1,art_painting,guitar,3,art_painting/guitar/pic_116.jpg
1027,train,1,art_painting,guitar,3,art_painting/guitar/pic_117.jpg
1028,train,1,art_painting,guitar,3,art_painting/guitar/pic_118.jpg
1029,train,1,art_painting,guitar,3,art_painting/guitar/pic_119.jpg
1030,train,1,art_painting,guitar,3,art_painting/guitar/pic_120.jpg
1031,train,1,art_painting,guitar,3,art_painting/guitar/pic_121.jpg
1032,train,1,art_painting,guitar,3,art_painting/guitar/pic_122.jpg
1033,train,1,art_painting,guitar,3,art_painting/guitar/pic_123.jpg
1034,train,1,art_painting,guitar,3,art_painting/guitar/pic_124.jpg
1035,train,1,art_painting,guitar,3,art_painting/guitar/pic_125.jpg
1036,train,1,art_painting,guitar,3,art_painting/guitar/pic_126.jpg
1037,id_val,1,art_painting,guitar,3,art_painting/guitar/pic_127.jpg
1038,train,1,art_painting,guitar,3,art_painting/guitar/pic_128.jpg
1039,train,1,art_painting,guitar,3,art_painting/guitar/pic_129.jpg
1040,train,1,art_painting,guitar,3,art_painting/guitar/pic_130.jpg
1041,train,1,art_painting,guitar,3,art_painting/guitar/pic_131.jpg
1042,train,1,art_painting,guitar,3,art_painting/guitar/pic_132.jpg
1043,train,1,art_painting,guitar,3,art_painting/guitar/pic_133.jpg
1044,train,1,art_painting,guitar,3,art_painting/guitar/pic_134.jpg
1045,train,1,art_painting,guitar,3,art_painting/guitar/pic_135.jpg
1046,train,1,art_painting,guitar,3,art_painting/guitar/pic_136.jpg
1047,train,1,art_painting,guitar,3,art_painting/guitar/pic_137.jpg
1048,train,1,art_painting,guitar,3,art_painting/guitar/pic_138.jpg
1049,train,1,art_painting,guitar,3,art_painting/guitar/pic_140.jpg
1050,train,1,art_painting,guitar,3,art_painting/guitar/pic_141.jpg
1051,train,1,art_painting,guitar,3,art_painting/guitar/pic_142.jpg
1052,train,1,art_painting,guitar,3,art_painting/guitar/pic_143.jpg
1053,train,1,art_painting,guitar,3,art_painting/guitar/pic_144.jpg
1054,train,1,art_painting,guitar,3,art_painting/guitar/pic_145.jpg
1055,train,1,art_painting,guitar,3,art_painting/guitar/pic_146.jpg
1056,train,1,art_painting,guitar,3,art_painting/guitar/pic_147.jpg
1057,train,1,art_painting,guitar,3,art_painting/guitar/pic_148.jpg
1058,id_test,1,art_painting,guitar,3,art_painting/guitar/pic_149.jpg
1059,id_test,1,art_painting,guitar,3,art_painting/guitar/pic_150.jpg
1060,train,1,art_painting,guitar,3,art_painting/guitar/pic_152.jpg
1061,train,1,art_painting,guitar,3,art_painting/guitar/pic_153.jpg
1062,train,1,art_painting,guitar,3,art_painting/guitar/pic_155.jpg
1063,train,1,art_painting,guitar,3,art_painting/guitar/pic_156.jpg
1064,train,1,art_painting,guitar,3,art_painting/guitar/pic_157.jpg
1065,train,1,art_painting,guitar,3,art_painting/guitar/pic_158.jpg
1066,train,1,art_painting,guitar,3,art_painting/guitar/pic_159.jpg
1067,id_test,1,art_painting,guitar,3,art_painting/guitar/pic_160.jpg
1068,train,1,art_painting,guitar,3,art_painting/guitar/pic_161.jpg
1069,id_val,1,art_painting,guitar,3,art_painting/guitar/pic_162.jpg
1070,train,1,art_painting,guitar,3,art_painting/guitar/pic_163.jpg
1071,train,1,art_painting,guitar,3,art_painting/guitar/pic_165.jpg
1072,id_val,1,art_painting,guitar,3,art_painting/guitar/pic_166.jpg
1073,train,1,art_painting,guitar,3,art_painting/guitar/pic_167.jpg
1074,train,1,art_painting,guitar,3,art_painting/guitar/pic_169.jpg
1075,train,1,art_painting,guitar,3,art_painting/guitar/pic_170.jpg
1076,train,1,art_painting,guitar,3,art_painting/guitar/pic_171.jpg
1077,train,1,art_painting,guitar,3,art_painting/guitar/pic_172.jpg
1078,train,1,art_painting,guitar,3,art_painting/guitar/pic_173.jpg
1079,train,1,art_painting,guitar,3,art_painting/guitar/pic_174.jpg
1080,train,1,art_painting,guitar,3,art_painting/guitar/pic_175.jpg
1081,train,1,art_painting,guitar,3,art_painting/guitar/pic_176.jpg
1082,train,1,art_painting,guitar,3,art_painting/guitar/pic_177.jpg
1083,train,1,art_painting,guitar,3,art_painting/guitar/pic_178.jpg
1084,train,1,art_painting,guitar,3,art_painting/guitar/pic_179.jpg
1085,train,1,art_painting,guitar,3,art_painting/guitar/pic_180.jpg
1086,train,1,art_painting,guitar,3,art_painting/guitar/pic_182.jpg
1087,id_test,1,art_painting,guitar,3,art_painting/guitar/pic_183.jpg
1088,train,1,art_painting,guitar,3,art_painting/guitar/pic_184.jpg
1089,train,1,art_painting,guitar,3,art_painting/guitar/pic_186.jpg
1090,train,1,art_painting,guitar,3,art_painting/guitar/pic_187.jpg
1091,train,1,art_painting,guitar,3,art_painting/guitar/pic_188.jpg
1092,train,1,art_painting,guitar,3,art_painting/guitar/pic_189.jpg
1093,train,1,art_painting,guitar,3,art_painting/guitar/pic_190.jpg
1094,train,1,art_painting,guitar,3,art_painting/guitar/pic_191.jpg
1095,train,1,art_painting,guitar,3,art_painting/guitar/pic_192.jpg
1096,train,1,art_painting,guitar,3,art_painting/guitar/pic_193.jpg
1097,train,1,art_painting,guitar,3,art_painting/guitar/pic_194.jpg
1098,train,1,art_painting,guitar,3,art_painting/guitar/pic_195.jpg
1099,train,1,art_painting,guitar,3,art_painting/guitar/pic_196.jpg
1100,train,1,art_painting,guitar,3,art_painting/guitar/pic_197.jpg
1101,train,1,art_painting,guitar,3,art_painting/guitar/pic_199.jpg
1102,train,1,art_painting,guitar,3,art_painting/guitar/pic_201.jpg
1103,train,1,art_painting,horse,4,art_painting/horse/pic_001.jpg
1104,train,1,art_painting,horse,4,art_painting/horse/pic_002.jpg
1105,train,1,art_painting,horse,4,art_painting/horse/pic_003.jpg
1106,train,1,art_painting,horse,4,art_painting/horse/pic_004.jpg
1107,train,1,art_painting,horse,4,art_painting/horse/pic_005.jpg
1108,train,1,art_painting,horse,4,art_painting/horse/pic_006.jpg
1109,train,1,art_painting,horse,4,art_painting/horse/pic_007.jpg
1110,train,1,art_painting,horse,4,art_painting/horse/pic_008.jpg
1111,train,1,art_painting,horse,4,art_painting/horse/pic_010.jpg
1112,id_test,1,art_painting,horse,4,art_painting/horse/pic_011.jpg
1113,train,1,art_painting,horse,4,art_painting/horse/pic_012.jpg
1114,train,1,art_painting,horse,4,art_painting/horse/pic_014.jpg
1115,train,1,art_painting,horse,4,art_painting/horse/pic_015.jpg
1116,train,1,art_painting,horse,4,art_painting/horse/pic_017.jpg
1117,train,1,art_painting,horse,4,art_painting/horse/pic_019.jpg
1118,train,1,art_painting,horse,4,art_painting/horse/pic_021.jpg
1119,train,1,art_painting,horse,4,art_painting/horse/pic_023.jpg
1120,train,1,art_painting,horse,4,art_painting/horse/pic_024.jpg
1121,train,1,art_painting,horse,4,art_painting/horse/pic_025.jpg
1122,train,1,art_painting,horse,4,art_painting/horse/pic_026.jpg
1123,train,1,art_painting,horse,4,art_painting/horse/pic_027.jpg
1124,train,1,art_painting,horse,4,art_painting/horse/pic_028.jpg
1125,train,1,art_painting,horse,4,art_painting/horse/pic_030.jpg
1126,train,1,art_painting,horse,4,art_painting/horse/pic_031.jpg
1127,train,1,art_painting,horse,4,art_painting/horse/pic_032.jpg
1128,train,1,art_painting,horse,4,art_painting/horse/pic_033.jpg
1129,train,1,art_painting,horse,4,art_painting/horse/pic_034.jpg
1130,train,1,art_painting,horse,4,art_painting/horse/pic_035.jpg
1131,train,1,art_painting,horse,4,art_painting/horse/pic_036.jpg
1132,train,1,art_painting,horse,4,art_painting/horse/pic_037.jpg
1133,train,1,art_painting,horse,4,art_painting/horse/pic_038.jpg
1134,train,1,art_painting,horse,4,art_painting/horse/pic_039.jpg
1135,train,1,art_painting,horse,4,art_painting/horse/pic_040.jpg
1136,train,1,art_painting,horse,4,art_painting/horse/pic_041.jpg
1137,train,1,art_painting,horse,4,art_painting/horse/pic_042.jpg
1138,train,1,art_painting,horse,4,art_painting/horse/pic_043.jpg
1139,train,1,art_painting,horse,4,art_painting/horse/pic_045.jpg
1140,train,1,art_painting,horse,4,art_painting/horse/pic_046.jpg
1141,train,1,art_painting,horse,4,art_painting/horse/pic_047.jpg
1142,id_test,1,art_painting,horse,4,art_painting/horse/pic_048.jpg
1143,train,1,art_painting,horse,4,art_painting/horse/pic_049.jpg
1144,train,1,art_painting,horse,4,art_painting/horse/pic_050.jpg
1145,id_val,1,art_painting,horse,4,art_painting/horse/pic_051.jpg
1146,id_val,1,art_painting,horse,4,art_painting/horse/pic_052.jpg
1147,train,1,art_painting,horse,4,art_painting/horse/pic_053.jpg
1148,train,1,art_painting,horse,4,art_painting/horse/pic_054.jpg
1149,id_test,1,art_painting,horse,4,art_painting/horse/pic_056.jpg
1150,train,1,art_painting,horse,4,art_painting/horse/pic_057.jpg
1151,train,1,art_painting,horse,4,art_painting/horse/pic_059.jpg
1152,train,1,art_painting,horse,4,art_painting/horse/pic_060.jpg
1153,train,1,art_painting,horse,4,art_painting/horse/pic_061.jpg
1154,train,1,art_painting,horse,4,art_painting/horse/pic_062.jpg
1155,train,1,art_painting,horse,4,art_painting/horse/pic_063.jpg
1156,train,1,art_painting,horse,4,art_painting/horse/pic_064.jpg
1157,train,1,art_painting,horse,4,art_painting/horse/pic_065.jpg
1158,train,1,art_painting,horse,4,art_painting/horse/pic_066.jpg
1159,train,1,art_painting,horse,4,art_painting/horse/pic_067.jpg
1160,train,1,art_painting,horse,4,art_painting/horse/pic_069.jpg
1161,train,1,art_painting,horse,4,art_painting/horse/pic_070.jpg
1162,train,1,art_painting,horse,4,art_painting/horse/pic_071.jpg
1163,train,1,art_painting,horse,4,art_painting/horse/pic_072.jpg
1164,id_test,1,art_painting,horse,4,art_painting/horse/pic_073.jpg
1165,train,1,art_painting,horse,4,art_painting/horse/pic_074.jpg
1166,train,1,art_painting,horse,4,art_painting/horse/pic_075.jpg
1167,train,1,art_painting,horse,4,art_painting/horse/pic_076.jpg
1168,train,1,art_painting,horse,4,art_painting/horse/pic_077.jpg
1169,train,1,art_painting,horse,4,art_painting/horse/pic_078.jpg
1170,train,1,art_painting,horse,4,art_painting/horse/pic_079.jpg
1171,train,1,art_painting,horse,4,art_painting/horse/pic_080.jpg
1172,train,1,art_painting,horse,4,art_painting/horse/pic_081.jpg
1173,train,1,art_painting,horse,4,art_painting/horse/pic_082.jpg
1174,train,1,art_painting,horse,4,art_painting/horse/pic_083.jpg
1175,train,1,art_painting,horse,4,art_painting/horse/pic_084.jpg
1176,train,1,art_painting,horse,4,art_painting/horse/pic_085.jpg
1177,id_test,1,art_painting,horse,4,art_painting/horse/pic_086.jpg
1178,train,1,art_painting,horse,4,art_painting/horse/pic_087.jpg
1179,train,1,art_painting,horse,4,art_painting/horse/pic_088.jpg
1180,train,1,art_painting,horse,4,art_painting/horse/pic_089.jpg
1181,id_test,1,art_painting,horse,4,art_painting/horse/pic_090.jpg
1182,train,1,art_painting,horse,4,art_painting/horse/pic_091.jpg
1183,train,1,art_painting,horse,4,art_painting/horse/pic_092.jpg
1184,train,1,art_painting,horse,4,art_painting/horse/pic_093.jpg
1185,train,1,art_painting,horse,4,art_painting/horse/pic_095.jpg
1186,train,1,art_painting,horse,4,art_painting/horse/pic_096.jpg
1187,train,1,art_painting,horse,4,art_painting/horse/pic_097.jpg
1188,train,1,art_painting,horse,4,art_painting/horse/pic_098.jpg
1189,train,1,art_painting,horse,4,art_painting/horse/pic_099.jpg
1190,id_test,1,art_painting,horse,4,art_painting/horse/pic_100.jpg
1191,train,1,art_painting,horse,4,art_painting/horse/pic_101.jpg
1192,train,1,art_painting,horse,4,art_painting/horse/pic_102.jpg
1193,train,1,art_painting,horse,4,art_painting/horse/pic_103.jpg
1194,train,1,art_painting,horse,4,art_painting/horse/pic_104.jpg
1195,train,1,art_painting,horse,4,art_painting/horse/pic_105.jpg
1196,train,1,art_painting,horse,4,art_painting/horse/pic_106.jpg
1197,train,1,art_painting,horse,4,art_painting/horse/pic_107.jpg
1198,train,1,art_painting,horse,4,art_painting/horse/pic_108.jpg
1199,train,1,art_painting,horse,4,art_painting/horse/pic_109.jpg
1200,train,1,art_painting,horse,4,art_painting/horse/pic_110.jpg
1201,train,1,art_painting,horse,4,art_painting/horse/pic_112.jpg
1202,train,1,art_painting,horse,4,art_painting/horse/pic_113.jpg
1203,train,1,art_painting,horse,4,art_painting/horse/pic_114.jpg
1204,train,1,art_painting,horse,4,art_painting/horse/pic_115.jpg
1205,train,1,art_painting,horse,4,art_painting/horse/pic_116.jpg
1206,train,1,art_painting,horse,4,art_painting/horse/pic_117.jpg
1207,train,1,art_painting,horse,4,art_painting/horse/pic_119.jpg
1208,train,1,art_painting,horse,4,art_painting/horse/pic_120.jpg
1209,train,1,art_painting,horse,4,art_painting/horse/pic_121.jpg
1210,train,1,art_painting,horse,4,art_painting/horse/pic_122.jpg
1211,train,1,art_painting,horse,4,art_painting/horse/pic_123.jpg
1212,train,1,art_painting,horse,4,art_painting/horse/pic_125.jpg
1213,train,1,art_painting,horse,4,art_painting/horse/pic_126.jpg
1214,train,1,art_painting,horse,4,art_painting/horse/pic_127.jpg
1215,train,1,art_painting,horse,4,art_painting/horse/pic_128.jpg
1216,id_val,1,art_painting,horse,4,art_painting/horse/pic_130.jpg
1217,train,1,art_painting,horse,4,art_painting/horse/pic_131.jpg
1218,train,1,art_painting,horse,4,art_painting/horse/pic_133.jpg
1219,train,1,art_painting,horse,4,art_painting/horse/pic_134.jpg
1220,train,1,art_painting,horse,4,art_painting/horse/pic_135.jpg
1221,train,1,art_painting,horse,4,art_painting/horse/pic_136.jpg
1222,train,1,art_painting,horse,4,art_painting/horse/pic_137.jpg
1223,train,1,art_painting,horse,4,art_painting/horse/pic_138.jpg
1224,train,1,art_painting,horse,4,art_painting/horse/pic_139.jpg
1225,train,1,art_painting,horse,4,art_painting/horse/pic_141.jpg
1226,train,1,art_painting,horse,4,art_painting/horse/pic_142.jpg
1227,train,1,art_painting,horse,4,art_painting/horse/pic_143.jpg
1228,train,1,art_painting,horse,4,art_painting/horse/pic_144.jpg
1229,train,1,art_painting,horse,4,art_painting/horse/pic_145.jpg
1230,train,1,art_painting,horse,4,art_painting/horse/pic_146.jpg
1231,id_val,1,art_painting,horse,4,art_painting/horse/pic_147.jpg
1232,train,1,art_painting,horse,4,art_painting/horse/pic_148.jpg
1233,train,1,art_painting,horse,4,art_painting/horse/pic_150.jpg
1234,id_test,1,art_painting,horse,4,art_painting/horse/pic_151.jpg
1235,train,1,art_painting,horse,4,art_painting/horse/pic_152.jpg
1236,train,1,art_painting,horse,4,art_painting/horse/pic_154.jpg
1237,train,1,art_painting,horse,4,art_painting/horse/pic_155.jpg
1238,train,1,art_painting,horse,4,art_painting/horse/pic_156.jpg
1239,train,1,art_painting,horse,4,art_painting/horse/pic_157.jpg
1240,train,1,art_painting,horse,4,art_painting/horse/pic_158.jpg
1241,train,1,art_painting,horse,4,art_painting/horse/pic_159.jpg
1242,train,1,art_painting,horse,4,art_painting/horse/pic_160.jpg
1243,train,1,art_painting,horse,4,art_painting/horse/pic_161.jpg
1244,train,1,art_painting,horse,4,art_painting/horse/pic_162.jpg
1245,train,1,art_painting,horse,4,art_painting/horse/pic_163.jpg
1246,train,1,art_painting,horse,4,art_painting/horse/pic_164.jpg
1247,train,1,art_painting,horse,4,art_painting/horse/pic_165.jpg
1248,train,1,art_painting,horse,4,art_painting/horse/pic_168.jpg
1249,train,1,art_painting,horse,4,art_painting/horse/pic_169.jpg
1250,train,1,art_painting,horse,4,art_painting/horse/pic_170.jpg
1251,train,1,art_painting,horse,4,art_painting/horse/pic_171.jpg
1252,train,1,art_painting,horse,4,art_painting/horse/pic_172.jpg
1253,train,1,art_painting,horse,4,art_painting/horse/pic_173.jpg
1254,train,1,art_painting,horse,4,art_painting/horse/pic_174.jpg
1255,train,1,art_painting,horse,4,art_painting/horse/pic_176.jpg
1256,id_val,1,art_painting,horse,4,art_painting/horse/pic_177.jpg
1257,train,1,art_painting,horse,4,art_painting/horse/pic_178.jpg
1258,train,1,art_painting,horse,4,art_painting/horse/pic_179.jpg
1259,train,1,art_painting,horse,4,art_painting/horse/pic_180.jpg
1260,train,1,art_painting,horse,4,art_painting/horse/pic_181.jpg
1261,train,1,art_painting,horse,4,art_painting/horse/pic_182.jpg
1262,train,1,art_painting,horse,4,art_painting/horse/pic_184.jpg
1263,train,1,art_painting,horse,4,art_painting/horse/pic_186.jpg
1264,id_val,1,art_painting,horse,4,art_painting/horse/pic_188.jpg
1265,train,1,art_painting,horse,4,art_painting/horse/pic_189.jpg
1266,train,1,art_painting,horse,4,art_painting/horse/pic_191.jpg
1267,train,1,art_painting,horse,4,art_painting/horse/pic_192.jpg
1268,train,1,art_painting,horse,4,art_painting/horse/pic_193.jpg
1269,train,1,art_painting,horse,4,art_painting/horse/pic_195.jpg
1270,train,1,art_painting,horse,4,art_painting/horse/pic_196.jpg
1271,id_test,1,art_painting,horse,4,art_painting/horse/pic_197.jpg
1272,train,1,art_painting,horse,4,art_painting/horse/pic_198.jpg
1273,train,1,art_painting,horse,4,art_painting/horse/pic_199.jpg
1274,train,1,art_painting,horse,4,art_painting/horse/pic_200.jpg
1275,train,1,art_painting,horse,4,art_painting/horse/pic_201.jpg
1276,train,1,art_painting,horse,4,art_painting/horse/pic_202.jpg
1277,train,1,art_painting,horse,4,art_painting/horse/pic_203.jpg
1278,train,1,art_painting,horse,4,art_painting/horse/pic_204.jpg
1279,train,1,art_painting,horse,4,art_painting/horse/pic_205.jpg
1280,train,1,art_painting,horse,4,art_painting/horse/pic_206.jpg
1281,train,1,art_painting,horse,4,art_painting/horse/pic_207.jpg
1282,train,1,art_painting,horse,4,art_painting/horse/pic_208.jpg
1283,train,1,art_painting,horse,4,art_painting/horse/pic_209.jpg
1284,train,1,art_painting,horse,4,art_painting/horse/pic_210.jpg
1285,train,1,art_painting,horse,4,art_painting/horse/pic_212.jpg
1286,train,1,art_painting,horse,4,art_painting/horse/pic_213.jpg
1287,train,1,art_painting,horse,4,art_painting/horse/pic_214.jpg
1288,train,1,art_painting,horse,4,art_painting/horse/pic_215.jpg
1289,train,1,art_painting,horse,4,art_painting/horse/pic_216.jpg
1290,train,1,art_painting,horse,4,art_painting/horse/pic_217.jpg
1291,train,1,art_painting,horse,4,art_painting/horse/pic_218.jpg
1292,train,1,art_painting,horse,4,art_painting/horse/pic_219.jpg
1293,id_test,1,art_painting,horse,4,art_painting/horse/pic_220.jpg
1294,train,1,art_painting,horse,4,art_painting/horse/pic_221.jpg
1295,train,1,art_painting,horse,4,art_painting/horse/pic_222.jpg
1296,id_val,1,art_painting,horse,4,art_painting/horse/pic_223.jpg
1297,train,1,art_painting,horse,4,art_painting/horse/pic_224.jpg
1298,train,1,art_painting,horse,4,art_painting/horse/pic_225.jpg
1299,train,1,art_painting,horse,4,art_painting/horse/pic_226.jpg
1300,train,1,art_painting,horse,4,art_painting/horse/pic_227.jpg
1301,train,1,art_painting,horse,4,art_painting/horse/pic_228.jpg
1302,train,1,art_painting,horse,4,art_painting/horse/pic_229.jpg
1303,train,1,art_painting,horse,4,art_painting/horse/pic_232.jpg
1304,train,1,art_painting,house,5,art_painting/house/pic_001.jpg
1305,train,1,art_painting,house,5,art_painting/house/pic_002.jpg
1306,train,1,art_painting,house,5,art_painting/house/pic_003.jpg
1307,train,1,art_painting,house,5,art_painting/house/pic_004.jpg
1308,train,1,art_painting,house,5,art_painting/house/pic_005.jpg
1309,train,1,art_painting,house,5,art_painting/house/pic_006.jpg
1310,train,1,art_painting,house,5,art_painting/house/pic_007.jpg
1311,train,1,art_painting,house,5,art_painting/house/pic_008.jpg
1312,train,1,art_painting,house,5,art_painting/house/pic_009.jpg
1313,train,1,art_painting,house,5,art_painting/house/pic_010.jpg
1314,train,1,art_painting,house,5,art_painting/house/pic_011.jpg
1315,train,1,art_painting,house,5,art_painting/house/pic_013.jpg
1316,train,1,art_painting,house,5,art_painting/house/pic_014.jpg
1317,train,1,art_painting,house,5,art_painting/house/pic_015.jpg
1318,train,1,art_painting,house,5,art_painting/house/pic_016.jpg
1319,train,1,art_painting,house,5,art_painting/house/pic_017.jpg
1320,train,1,art_painting,house,5,art_painting/house/pic_018.jpg
1321,train,1,art_painting,house,5,art_painting/house/pic_019.jpg
1322,train,1,art_painting,house,5,art_painting/house/pic_020.jpg
1323,train,1,art_painting,house,5,art_painting/house/pic_021.jpg
1324,train,1,art_painting,house,5,art_painting/house/pic_022.jpg
1325,train,1,art_painting,house,5,art_painting/house/pic_023.jpg
1326,train,1,art_painting,house,5,art_painting/house/pic_024.jpg
1327,train,1,art_painting,house,5,art_painting/house/pic_025.jpg
1328,train,1,art_painting,house,5,art_painting/house/pic_026.jpg
1329,train,1,art_painting,house,5,art_painting/house/pic_027.jpg
1330,train,1,art_painting,house,5,art_painting/house/pic_028.jpg
1331,id_test,1,art_painting,house,5,art_painting/house/pic_029.jpg
1332,train,1,art_painting,house,5,art_painting/house/pic_030.jpg
1333,train,1,art_painting,house,5,art_painting/house/pic_031.jpg
1334,id_val,1,art_painting,house,5,art_painting/house/pic_032.jpg
1335,id_test,1,art_painting,house,5,art_painting/house/pic_034.jpg
1336,train,1,art_painting,house,5,art_painting/house/pic_035.jpg
1337,train,1,art_painting,house,5,art_painting/house/pic_036.jpg
1338,train,1,art_painting,house,5,art_painting/house/pic_037.jpg
1339,train,1,art_painting,house,5,art_painting/house/pic_038.jpg
1340,train,1,art_painting,house,5,art_painting/house/pic_039.jpg
1341,train,1,art_painting,house,5,art_painting/house/pic_040.jpg
1342,train,1,art_painting,house,5,art_painting/house/pic_041.jpg
1343,train,1,art_painting,house,5,art_painting/house/pic_042.jpg
1344,train,1,art_painting,house,5,art_painting/house/pic_043.jpg
1345,train,1,art_painting,house,5,art_painting/house/pic_044.jpg
1346,train,1,art_painting,house,5,art_painting/house/pic_045.jpg
1347,train,1,art_painting,house,5,art_painting/house/pic_046.jpg
1348,id_test,1,art_painting,house,5,art_painting/house/pic_047.jpg
1349,train,1,art_painting,house,5,art_painting/house/pic_048.jpg
1350,train,1,art_painting,house,5,art_painting/house/pic_049.jpg
1351,train,1,art_painting,house,5,art_painting/house/pic_050.jpg
1352,train,1,art_painting,house,5,art_painting/house/pic_051.jpg
1353,train,1,art_painting,house,5,art_painting/house/pic_053.jpg
1354,train,1,art_painting,house,5,art_painting/house/pic_054.jpg
1355,train,1,art_painting,house,5,art_painting/house/pic_055.jpg
1356,train,1,art_painting,house,5,art_painting/house/pic_056.jpg
1357,train,1,art_painting,house,5,art_painting/house/pic_057.jpg
1358,id_val,1,art_painting,house,5,art_painting/house/pic_058.jpg
1359,train,1,art_painting,house,5,art_painting/house/pic_059.jpg
1360,train,1,art_painting,house,5,art_painting/house/pic_060.jpg
1361,train,1,art_painting,house,5,art_painting/house/pic_061.jpg
1362,train,1,art_painting,house,5,art_painting/house/pic_062.jpg
1363,id_test,1,art_painting,house,5,art_painting/house/pic_063.jpg
1364,train,1,art_painting,house,5,art_painting/house/pic_066.jpg
1365,train,1,art_painting,house,5,art_painting/house/pic_067.jpg
1366,train,1,art_painting,house,5,art_painting/house/pic_068.jpg
1367,train,1,art_painting,house,5,art_painting/house/pic_069.jpg
1368,train,1,art_painting,house,5,art_painting/house/pic_070.jpg
1369,train,1,art_painting,house,5,art_painting/house/pic_071.jpg
1370,train,1,art_painting,house,5,art_painting/house/pic_072.jpg
1371,train,1,art_painting,house,5,art_painting/house/pic_074.jpg
1372,train,1,art_painting,house,5,art_painting/house/pic_075.jpg
1373,train,1,art_painting,house,5,art_painting/house/pic_076.jpg
1374,id_test,1,art_painting,house,5,art_painting/house/pic_077.jpg
1375,train,1,art_painting,house,5,art_painting/house/pic_078.jpg
1376,train,1,art_painting,house,5,art_painting/house/pic_079.jpg
1377,train,1,art_painting,house,5,art_painting/house/pic_080.jpg
1378,train,1,art_painting,house,5,art_painting/house/pic_082.jpg
1379,train,1,art_painting,house,5,art_painting/house/pic_083.jpg
1380,train,1,art_painting,house,5,art_painting/house/pic_084.jpg
1381,train,1,art_painting,house,5,art_painting/house/pic_085.jpg
1382,train,1,art_painting,house,5,art_painting/house/pic_086.jpg
1383,id_val,1,art_painting,house,5,art_painting/house/pic_087.jpg
1384,train,1,art_painting,house,5,art_painting/house/pic_088.jpg
1385,train,1,art_painting,house,5,art_painting/house/pic_090.jpg
1386,train,1,art_painting,house,5,art_painting/house/pic_091.jpg
1387,train,1,art_painting,house,5,art_painting/house/pic_092.jpg
1388,train,1,art_painting,house,5,art_painting/house/pic_093.jpg
1389,train,1,art_painting,house,5,art_painting/house/pic_094.jpg
1390,train,1,art_painting,house,5,art_painting/house/pic_095.jpg
1391,train,1,art_painting,house,5,art_painting/house/pic_097.jpg
1392,id_test,1,art_painting,house,5,art_painting/house/pic_098.jpg
1393,train,1,art_painting,house,5,art_painting/house/pic_099.jpg
1394,train,1,art_painting,house,5,art_painting/house/pic_100.jpg
1395,train,1,art_painting,house,5,art_painting/house/pic_101.jpg
1396,train,1,art_painting,house,5,art_painting/house/pic_103.jpg
1397,train,1,art_painting,house,5,art_painting/house/pic_104.jpg
1398,id_val,1,art_painting,house,5,art_painting/house/pic_105.jpg
1399,train,1,art_painting,house,5,art_painting/house/pic_106.jpg
1400,id_val,1,art_painting,house,5,art_painting/house/pic_107.jpg
1401,id_test,1,art_painting,house,5,art_painting/house/pic_108.jpg
1402,train,1,art_painting,house,5,art_painting/house/pic_109.jpg
1403,train,1,art_painting,house,5,art_painting/house/pic_110.jpg
1404,train,1,art_painting,house,5,art_painting/house/pic_111.jpg
1405,train,1,art_painting,house,5,art_painting/house/pic_113.jpg
1406,train,1,art_painting,house,5,art_painting/house/pic_114.jpg
1407,train,1,art_painting,house,5,art_painting/house/pic_115.jpg
1408,train,1,art_painting,house,5,art_painting/house/pic_116.jpg
1409,train,1,art_painting,house,5,art_painting/house/pic_117.jpg
